className,method,score
Optional[cn.nc.issuance.common.facade.service.dto.QueryBondUserOutputDTOFacade],cn.nc.issuance.common.facade.service.dto.QueryBondUserOutputDTOFacade#getRespBody,1
Optional[cn.nc.common.seq.generator.SnowFlakeIdentifierGenerator],cn.nc.common.seq.generator.SnowFlakeIdentifierGenerator#nextId,2
Optional[cn.nc.user.sync.mq.dto.SyncProductMessageDto],cn.nc.user.sync.mq.dto.SyncProductMessageDto#setNewItem,0
Optional[cn.nc.issuance.book.dcm.query.service.bond.BondMgrService],cn.nc.issuance.book.dcm.query.service.bond.BondMgrService#bondFullInfoQuery,0
Optional[cn.nc.pub.msg.service.impl.ProductQueryServiceImpl],cn.nc.pub.msg.service.impl.ProductQueryServiceImpl#getResponse,8
Optional[cn.nc.issuance.common.compute.dto.base.PurchaseOfferDetail],cn.nc.issuance.common.compute.dto.base.PurchaseOfferDetail#getWeightPriceRate,1
Optional[cn.nc.operation.base.service.impl.TaskServiceImpl],cn.nc.operation.base.service.impl.TaskServiceImpl#queryExpire,2
Optional[cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl],cn.nc.channel.mix.service.impl.InssuanceQueryServiceImpl#queryOngoingDistBond,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListQueryDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListQueryDto#getBondKeywords,1
Optional[cn.nc.channel.auth.outer.service.dto.login.MobileBindReqDto],cn.nc.channel.auth.outer.service.dto.login.MobileBindReqDto#getWechatCode,1
Optional[cn.nc.pub.msg.service.dto.send.SendSmsDto],cn.nc.pub.msg.service.dto.send.SendSmsDto#getMobile,1
Optional[cn.nc.common.message.base.BaseController],cn.nc.common.message.base.BaseController#pretreatment,0
Optional[cn.nc.pub.msg.service.ParameterTemplateCommandService],cn.nc.pub.msg.service.ParameterTemplateCommandService#add,0
Optional[cn.nc.issuance.common.facade.controller.BondKindConfigEnableController],cn.nc.issuance.common.facade.controller.BondKindConfigEnableController#doService,1
Optional[cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseResLogic],cn.nc.issuance.book.dcm.service.impl.logic.purchaseoffer.PurchaseResLogic#collectPurchaseResDetailResult,10
Optional[cn.nc.issuance.common.compute.dto.base.PlacingResultData],cn.nc.issuance.common.compute.dto.base.PlacingResultData#getCriticalMass,1
Optional[cn.nc.pub.msg.transaction.TransactionCatalogProperties.Rule],cn.nc.pub.msg.transaction.TransactionCatalogProperties.Rule#setMethodPattern,0
Optional[cn.nc.channel.mix.model.dto.CheckBuyerAccountResponse],cn.nc.channel.mix.model.dto.CheckBuyerAccountResponse#getTrustAccount,1
Optional[cn.nc.issuance.book.dcm.query.adapter.repository.dao.purchaseoffer.PurchaseOfferResDao],cn.nc.issuance.book.dcm.query.adapter.repository.dao.purchaseoffer.PurchaseOfferResDao#selectByExample1,0
Optional[cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingDelReqDto],cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingDelReqDto#getVersion,1
Optional[cn.nc.issuance.bid.utils.DateUtil],cn.nc.issuance.bid.utils.DateUtil#isNull,5
Optional[cn.nc.pub.msg.scheduler.SmsScheduler],cn.nc.pub.msg.scheduler.SmsScheduler#handleRetryFailure,0
Optional[cn.nc.pub.msg.service.impl.ProductTagCommandServiceImpl],cn.nc.pub.msg.service.impl.ProductTagCommandServiceImpl#validateBusiness,82
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getPublishRationExplain,1
Optional[cn.nc.user.reguser.service.dto.UserIdentifyDto],cn.nc.user.reguser.service.dto.UserIdentifyDto#setIdentifyTime,0
Optional[cn.nc.pub.msg.adapter.repository.po.MsgEmailServerPo],cn.nc.pub.msg.adapter.repository.po.MsgEmailServerPo#getUseSsl,1
Optional[cn.nc.channel.backend.service.dto.component.ComponentConfigReqDto],cn.nc.channel.backend.service.dto.component.ComponentConfigReqDto#getId,1
Optional[cn.nc.pub.msg.service.dto.setting.MsgTemplateReqDto],cn.nc.pub.msg.service.dto.setting.MsgTemplateReqDto#setId,0
Optional[cn.nc.pub.msg.service.dto.excel.MsgEmailExportDto],cn.nc.pub.msg.service.dto.excel.MsgEmailExportDto#getTemplateId,1
Optional[cn.nc.user.ukey.service.impl.UkeyBindTaskServiceImpl],cn.nc.user.ukey.service.impl.UkeyBindTaskServiceImpl#taskApprovePass,7
Optional[cn.nc.operation.task.engine.service.BusinessTask],cn.nc.operation.task.engine.service.BusinessTask#getInitiator,0
Optional[cn.nc.user.instuser.facade.controller.ApprovePassInstUserController],cn.nc.user.instuser.facade.controller.ApprovePassInstUserController#instUserApprovePass,1
Optional[cn.nc.pub.wkcl.service.CalendarCoreService],cn.nc.pub.wkcl.service.CalendarCoreService#continWorkDaysQuery,0
Optional[cn.nc.user.ukey.service.impl.UkeyMaintainTaskServiceImpl],cn.nc.user.ukey.service.impl.UkeyMaintainTaskServiceImpl#taskApprovePass,13
Optional[cn.nc.user.reguser.service.RegisterUserCheckCodeService],cn.nc.user.reguser.service.RegisterUserCheckCodeService#unbindInstUserByCheckcode,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.ThreePartyUnAnnouncedBondServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.ThreePartyUnAnnouncedBondServiceImpl#convertFieldValue,2
Optional[cn.nc.issuance.book.dcm.batch.jobs.AutoAbordBondJob],cn.nc.issuance.book.dcm.batch.jobs.AutoAbordBondJob#execute,4
Optional[cn.nc.issuance.book.dcm.query.util.DateTimeUtil],cn.nc.issuance.book.dcm.query.util.DateTimeUtil#formatDateTime,1
Optional[cn.nc.channel.auth.outer.service.RegisterUserQueryService],cn.nc.channel.auth.outer.service.RegisterUserQueryService#queryRegisterUserByCondition,0
Optional[cn.nc.user.instuser.service.dto.InstUserDto],cn.nc.user.instuser.service.dto.InstUserDto#setBelongManagename,0
Optional[cn.nc.pub.msg.service.impl.MsgBizSystemServiceImpl],cn.nc.pub.msg.service.impl.MsgBizSystemServiceImpl#queryAll,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BondConfigManageQueryController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.BondConfigManageQueryController#doService,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.nx.BondInfoResultDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.nx.BondInfoResultDto#setFileName,0
Optional[cn.nc.channel.backend.service.dto.product.FinTenderOfferQueryRespDto],cn.nc.channel.backend.service.dto.product.FinTenderOfferQueryRespDto#getBondTerm,1
Optional[cn.nc.issuance.book.dcm.query.service.SendPurchaseResultQueryService],cn.nc.issuance.book.dcm.query.service.SendPurchaseResultQueryService#query,0
Optional[cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingTabVerifyReqDto],cn.nc.channel.backend.service.dto.identitymapping.IdentityMappingTabVerifyReqDto#setPageName,0
Optional[cn.nc.user.sync.query.dto.CfaeRegisterUserQueryDto],cn.nc.user.sync.query.dto.CfaeRegisterUserQueryDto#getDelFlag,1
Optional[cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl],cn.nc.user.cfaeacct.service.impl.CfaeAccountHisServiceImpl#clientCfaeAcctHisDetail,7
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#getPublisherAccount,1
Optional[cn.nc.user.initinst.converter.InstOpenApplyConverterImpl],cn.nc.user.initinst.converter.InstOpenApplyConverterImpl#toPo,6
Optional[cn.nc.issuance.dist.service.dto.BondUserCondition],cn.nc.issuance.dist.service.dto.BondUserCondition#setId,0
Optional[cn.nc.user.staff.service.impl.UserPositionServiceImpl],cn.nc.user.staff.service.impl.UserPositionServiceImpl#findByUserId,4
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto#getBondType,1
Optional[cn.nc.issuance.book.dcm.service.dto.querystatistics.GroupFeeManagementDto],cn.nc.issuance.book.dcm.service.dto.querystatistics.GroupFeeManagementDto#getBankNo,1
Optional[cn.nc.common.transaction.support.impl.persist.RequestMessageService],cn.nc.common.transaction.support.impl.persist.RequestMessageService#update,1
Optional[cn.nc.issuance.book.dcm.converter.FileInfoConverterImpl],cn.nc.issuance.book.dcm.converter.FileInfoConverterImpl#toPoList,5
Optional[cn.nc.issuance.book.dcm.service.dto.bondadjustorder.PurchaseIntervalAdjustmentEntity],cn.nc.issuance.book.dcm.service.dto.bondadjustorder.PurchaseIntervalAdjustmentEntity#getSubRateLower,1
Optional[cn.nc.operation.base.mapper.work.WorkGroupConverterImpl],cn.nc.operation.base.mapper.work.WorkGroupConverterImpl#workGroupMemberPoToWorkGroupMemberDto,4
Optional[cn.nc.operation.task.client.TaskClient],cn.nc.operation.task.client.TaskClient#complete,0
Optional[cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryRespDto],cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryRespDto#getSubRateLower,1
Optional[cn.nc.message.structure.AbstractExtendsInput],cn.nc.message.structure.AbstractExtendsInput#asetReqBody,0
Optional[cn.nc.user.external.facade.controller.QueryLargeAccountController],cn.nc.user.external.facade.controller.QueryLargeAccountController#doService,1
Optional[cn.nc.operation.base.model.dto.AuditLogQuery],cn.nc.operation.base.model.dto.AuditLogQuery#getSystemCode,1
Optional[cn.nc.channel.backend.facade.controller.ComponentRelEntranceController],cn.nc.channel.backend.facade.controller.ComponentRelEntranceController#doService,1
Optional[cn.nc.channel.backend.adapter.repository.po.PageLayoutRefCmptPo],cn.nc.channel.backend.adapter.repository.po.PageLayoutRefCmptPo#getLayoutId,1
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.download.BillDirectWhiteListDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.download.BillDirectWhiteListDto#setBondFullName,0
Optional[cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto],cn.nc.user.cfaeuser.dto.CfaeRegisterUserDto#setLockFlag,0
Optional[cn.nc.issuance.book.dcm.service.HomeStartService],cn.nc.issuance.book.dcm.service.HomeStartService#addOptionalBond,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.InstituteDailyResearchReportServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.InstituteDailyResearchReportServiceImpl#fillWordTemplate,1
Optional[cn.nc.channel.backend.service.dto.distribution.DistributingBondQueryReqDto],cn.nc.channel.backend.service.dto.distribution.DistributingBondQueryReqDto#setInstCode,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto#getAppType,1
Optional[cn.nc.user.ukey.facade.controller.UkeyExpressCenterModifySaveController],cn.nc.user.ukey.facade.controller.UkeyExpressCenterModifySaveController#doService,1
Optional[cn.nc.operation.base.service.impl.TaskServiceImpl],cn.nc.operation.base.service.impl.TaskServiceImpl#queryTasks,2
Optional[cn.nc.starter.persistent.page.NcRequestMappingHandlerAdapter],cn.nc.starter.persistent.page.NcRequestMappingHandlerAdapter#afterPropertiesSet,1
Optional[cn.nc.channel.mix.model.dto.PurchaseProcessAdjustmentResponse],cn.nc.channel.mix.model.dto.PurchaseProcessAdjustmentResponse#setUpdateTime,0
Optional[cn.nc.user.external.facade.controller.UserinfoController],cn.nc.user.external.facade.controller.UserinfoController#doService,1
Optional[cn.nc.issuance.dist.service.impl.DistributionDetailsServiceImpl],cn.nc.issuance.dist.service.impl.DistributionDetailsServiceImpl#queryDistDetailList,6
Optional[cn.nc.issuance.book.dcm.batch.utils.DateTimeUtil],cn.nc.issuance.book.dcm.batch.utils.DateTimeUtil#formatDate,4
Optional[cn.nc.pub.wkcl.holder.HttpContextHolder],cn.nc.pub.wkcl.holder.HttpContextHolder#getHttpServletRequest,2
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto#getPayInDate,1
Optional[cn.nc.operation.task.engine.feign.param.InstUserDto],cn.nc.operation.task.engine.feign.param.InstUserDto#setBuildedOperId,0
Optional[cn.nc.issuance.common.facade.controller.ErrorInfoEnableController],cn.nc.issuance.common.facade.controller.ErrorInfoEnableController#doService,1
Optional[cn.nc.issuance.book.dcm.query.converter.MqSendProductInfoConverterImpl],cn.nc.issuance.book.dcm.query.converter.MqSendProductInfoConverterImpl#toPoList,5
Optional[cn.nc.channel.backend.service.dto.product.CrmwTenderOfferQueryRespDto],cn.nc.channel.backend.service.dto.product.CrmwTenderOfferQueryRespDto#getBondId,1
Optional[cn.nc.issuance.bid.service.impl.operation.pricingplacing.TiPlacingResultServiceImpl],cn.nc.issuance.bid.service.impl.operation.pricingplacing.TiPlacingResultServiceImpl#computePV,14
Optional[cn.nc.pub.msg.adapter.vo.MailVo],cn.nc.pub.msg.adapter.vo.MailVo#getFiles,1
Optional[cn.nc.channel.mix.service.IssuanceQueryService],cn.nc.channel.mix.service.IssuanceQueryService#queryFullTextCrmw,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.AutoSendWhiteListToSHCHServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.AutoSendWhiteListToSHCHServiceImpl#dealHolderInfo,2
Optional[cn.nc.channel.backend.service.dto.product.DebtInstDailyGroupQueryRespDto],cn.nc.channel.backend.service.dto.product.DebtInstDailyGroupQueryRespDto#setSubEndDate,0
Optional[cn.nc.user.ukey.converter.UkeyMaintainConverterImpl],cn.nc.user.ukey.converter.UkeyMaintainConverterImpl#toDto,4
Optional[cn.nc.operation.base.mapper.work.WorkGroupItemConverterImpl],cn.nc.operation.base.mapper.work.WorkGroupItemConverterImpl#toDtoList,5
Optional[cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleQueryController],cn.nc.pub.msg.facade.controller.parameterRule.ParameterRuleQueryController#doService,1
Optional[cn.nc.operation.task.engine.service.TaskEntity],cn.nc.operation.task.engine.service.TaskEntity#getTerminalType,0
Optional[cn.nc.channel.backend.service.dto.user.InstUserDto],cn.nc.channel.backend.service.dto.user.InstUserDto#getBinduseremail,1
Optional[cn.nc.user.instuser.service.impl.QueryOrgServiceImpl],cn.nc.user.instuser.service.impl.QueryOrgServiceImpl#queryUserInfoListByInstcode,4
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RegtrationFilesToSHCHDetailController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.RegtrationFilesToSHCHDetailController#doService,1
Optional[cn.nc.issuance.book.dcm.service.impl.external.DCMForExternalPushBondServiceImpl],cn.nc.issuance.book.dcm.service.impl.external.DCMForExternalPushBondServiceImpl#backUpBondsData,2
Optional[cn.nc.issuance.book.dcm.utils.BeanUtils],cn.nc.issuance.book.dcm.utils.BeanUtils#getFieldValue,5
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#getSecName,1
Optional[cn.nc.user.conf.converter.SysBusinessRoleFieldRelConverterImpl],cn.nc.user.conf.converter.SysBusinessRoleFieldRelConverterImpl#toPageList,5
Optional[cn.nc.issuance.common.converter.PublisherSubscribeWhiteDetailConverterImpl],cn.nc.issuance.common.converter.PublisherSubscribeWhiteDetailConverterImpl#toDto,4
Optional[cn.nc.user.archive.dto.FileArchiveHisCondDto],cn.nc.user.archive.dto.FileArchiveHisCondDto#getVersion,1
Optional[cn.nc.channel.backend.service.dto.component.ComponentConfigReqDto],cn.nc.channel.backend.service.dto.component.ComponentConfigReqDto#setVersion,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.DirectInvestorQueryDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.DirectInvestorQueryDto#getBondCode,1
Optional[cn.nc.pub.msg.service.dto.setting.MsgEmailServerReqDto],cn.nc.pub.msg.service.dto.setting.MsgEmailServerReqDto#getUsername,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.TemplateHisQueryController],cn.nc.issuance.book.dcm.query.facade.controller.hisinfoquery.TemplateHisQueryController#templateHisQuery,1
Optional[cn.nc.issuance.common.converter.BondAuthorizeDetailConverterImpl],cn.nc.issuance.common.converter.BondAuthorizeDetailConverterImpl#toDtoList,5
Optional[cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookCrmwProductInstanceDto#getSubUnit,1
Optional[cn.nc.issuance.common.converter.BillingInformationQueryConverterImpl],cn.nc.issuance.common.converter.BillingInformationQueryConverterImpl#toDtoList,5
Optional[cn.nc.common.message.base.facade.ReqHead],cn.nc.common.message.base.facade.ReqHead#getStartSysOrCmptNo,1
Optional[cn.nc.common.notify.dto.feign.EmailFeignDto],cn.nc.common.notify.dto.feign.EmailFeignDto#getBccAddress,1
Optional[cn.nc.user.ind.service.dto.RegisterUserReqDto],cn.nc.user.ind.service.dto.RegisterUserReqDto#setPassword,0
Optional[cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl#audit,149
Optional[cn.nc.issuance.book.dcm.service.ConsigneeGroupService],cn.nc.issuance.book.dcm.service.ConsigneeGroupService#assignMainClick,0
Optional[cn.nc.issuance.book.dcm.query.service.QueryStatisticsService],cn.nc.issuance.book.dcm.query.service.QueryStatisticsService#allocationStatisticsExport,0
Optional[cn.nc.channel.mix.feign.ChannelMixFeign],cn.nc.channel.mix.feign.ChannelMixFeign#queryUnannounceBond,0
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.PushWhiteGroupToShchDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.whitelist.nx.PushWhiteGroupToShchDto#setReSendBatchNo,0
Optional[cn.nc.issuance.book.dcm.batch.adapter.repository.dao.BondPublishFlowNodeDao],cn.nc.issuance.book.dcm.batch.adapter.repository.dao.BondPublishFlowNodeDao#updateFlowNodeToPlacing,0
Optional[cn.nc.user.reguser.service.impl.QueryUserInfoServiceImpl],cn.nc.user.reguser.service.impl.QueryUserInfoServiceImpl#getInstUserRoleRelMap,3
Optional[cn.nc.issuance.bid.service.impl.query.common.GenBillAndRegFileDataService],cn.nc.issuance.bid.service.impl.query.common.GenBillAndRegFileDataService#genFixedIncomeUnderwritingSCH,16
Optional[cn.nc.issuance.book.dcm.service.dto.GroupDistCompute],cn.nc.issuance.book.dcm.service.dto.GroupDistCompute#allocationMeet,1
Optional[cn.nc.issuance.bid.service.impl.bondprice.BondPriceInfoServiceImpl],cn.nc.issuance.bid.service.impl.bondprice.BondPriceInfoServiceImpl#computeReferRate,17
Optional[cn.nc.user.staff.adapter.repository.dao.UserDao],cn.nc.user.staff.adapter.repository.dao.UserDao#findList,0
Optional[cn.nc.issuance.dist.service.DistInfoService],cn.nc.issuance.dist.service.DistInfoService#checkThirdAccount,0
Optional[cn.nc.issuance.book.dcm.service.dto.bill.BondIssueRegistPublicEntity],cn.nc.issuance.book.dcm.service.dto.bill.BondIssueRegistPublicEntity#setCreateDate,0
Optional[cn.nc.issuance.book.dcm.utils.FileUtil],cn.nc.issuance.book.dcm.utils.FileUtil#delete,3
Optional[cn.nc.user.label.facade.controller.LabelMenuListController],cn.nc.user.label.facade.controller.LabelMenuListController#handle,1
Optional[cn.nc.issuance.book.dcm.facade.controller.group.GroupAssignMainClickController],cn.nc.issuance.book.dcm.facade.controller.group.GroupAssignMainClickController#doService,1
Optional[cn.nc.message.head.rsp.RespHeader],cn.nc.message.head.rsp.RespHeader#fillEntity,13
Optional[cn.nc.channel.backend.adapter.repository.po.ChanConcernFinBondPo],cn.nc.channel.backend.adapter.repository.po.ChanConcernFinBondPo#setBondCode,0
Optional[cn.nc.starter.file.utils.FileStorageBaseUtil.BatchStreamProgress],cn.nc.starter.file.utils.FileStorageBaseUtil.BatchStreamProgress#progress,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.DirectInvestorDetailDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.DirectInvestorDetailDto#getAuditStatus,1
Optional[cn.nc.issuance.bid.converter.TiPurchaseOfferAccountConverterImpl],cn.nc.issuance.bid.converter.TiPurchaseOfferAccountConverterImpl#toDtoList,5
Optional[cn.nc.common.transaction.support.config.TransactionSupportProperties.TransactionRetry],cn.nc.common.transaction.support.config.TransactionSupportProperties.TransactionRetry#setMaxRetryCount,0
Optional[cn.nc.issuance.common.service.OrgEnglishNameHisService],cn.nc.issuance.common.service.OrgEnglishNameHisService#add,0
Optional[cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity],cn.nc.issuance.book.dcm.service.dto.DebitFinanceBookBuildEntity#getMemName,1
Optional[cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl],cn.nc.issuance.book.dcm.service.impl.BondAdjustOrderServiceImpl#add,111
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#getOptionalDrivingDatePeriod,1
Optional[cn.nc.operation.base.model.dto.work.UpdateTaskStateCmd],cn.nc.operation.base.model.dto.work.UpdateTaskStateCmd#setVersion,0
Optional[cn.nc.issuance.book.dcm.service.dto.BondUserCondition],cn.nc.issuance.book.dcm.service.dto.BondUserCondition#setName,0
Optional[cn.nc.user.ukey.converter.UkeyMaintainHisConverterImpl],cn.nc.user.ukey.converter.UkeyMaintainHisConverterImpl#toDto,4
Optional[cn.nc.user.ind.adapter.repository.po.UserInfoPo],cn.nc.user.ind.adapter.repository.po.UserInfoPo#setDataSource,0
Optional[cn.nc.user.ind.service.impl.RegisterUserServiceImpl],cn.nc.user.ind.service.impl.RegisterUserServiceImpl#checkUserCodeRepeat,3
Optional[cn.nc.common.transaction.support.impl.RequestMessageEntity],cn.nc.common.transaction.support.impl.RequestMessageEntity#setMethodExpression,0
Optional[cn.nc.issuance.book.dcm.lib.config.TableNameResolver],cn.nc.issuance.book.dcm.lib.config.TableNameResolver#initializeCache,3
Optional[cn.nc.user.reguser.facade.controller.LoginPasswordCheckController],cn.nc.user.reguser.facade.controller.LoginPasswordCheckController#loginPasswordCheck,1
Optional[cn.nc.user.ukey.service.impl.UkeyMaintainTaskServiceImpl],cn.nc.user.ukey.service.impl.UkeyMaintainTaskServiceImpl#taskApproveRefuse,10
Optional[cn.nc.user.ind.facade.controller.InitUserController],cn.nc.user.ind.facade.controller.InitUserController#initUserCheck,9
Optional[cn.nc.user.ukey.facade.controller.GetUkeyBindHisDetailsController],cn.nc.user.ukey.facade.controller.GetUkeyBindHisDetailsController#doService,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.nx.BondInfoQueryDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.nx.BondInfoQueryDto#setBondFullName,0
Optional[cn.nc.issuance.common.utils.DateTimeUtil],cn.nc.issuance.common.utils.DateTimeUtil#parse,1
Optional[cn.nc.issuance.book.dcm.query.adapter.repository.dao.purchaseoffer.PurchaseOfferResDao],cn.nc.issuance.book.dcm.query.adapter.repository.dao.purchaseoffer.PurchaseOfferResDao#queryAllResDetailAmountSum,0
Optional[cn.nc.issuance.book.dcm.service.dto.PlacingResultEntity],cn.nc.issuance.book.dcm.service.dto.PlacingResultEntity#setIssuingScale,0
Optional[cn.nc.user.reguser.adapter.repository.po.UserInfoPo],cn.nc.user.reguser.adapter.repository.po.UserInfoPo#setUserStatus,0
Optional[cn.nc.issuance.book.dcm.query.converter.QueryBookFlowNodeAdjustRecordsConverterImpl],cn.nc.issuance.book.dcm.query.converter.QueryBookFlowNodeAdjustRecordsConverterImpl#toPo,4
Optional[cn.nc.channel.auth.inner.service.impl.ImageCaptchaServiceImpl],cn.nc.channel.auth.inner.service.impl.ImageCaptchaServiceImpl#generateImageCaptcha,4
Optional[cn.nc.starter.persistent.page.Page],cn.nc.starter.persistent.page.Page#getTotal,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinShchProductInstanceDto#setIsIssueAmount,0
Optional[cn.nc.user.ukey.validator.UkeyExpressValidator],cn.nc.user.ukey.validator.UkeyExpressValidator#assertRecordExists,3
Optional[cn.nc.channel.auth.outer.service.WebMobileLoginService],cn.nc.channel.auth.outer.service.WebMobileLoginService#loginWebMobileUser,0
Optional[cn.nc.issuance.bid.facade.controller.core.QueryServerTimeController],cn.nc.issuance.bid.facade.controller.core.QueryServerTimeController#doService,1
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserDto],cn.nc.channel.auth.outer.service.dto.login.InstUserDto#setOneBuildOper,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookDcmProductInstanceDto#setPublishFlowNode,0
Optional[cn.nc.channel.backend.service.dto.identitymapping.IdentityRefRoleQueryRespDto],cn.nc.channel.backend.service.dto.identitymapping.IdentityRefRoleQueryRespDto#getBusinessProduct,1
Optional[cn.nc.user.staff.converter.PositionPermissionConverterImpl],cn.nc.user.staff.converter.PositionPermissionConverterImpl#toPoList,5
Optional[cn.nc.issuance.bid.service.impl.query.pricingplacing.QueryTiPlacingResultHomePageServiceImpl],cn.nc.issuance.bid.service.impl.query.pricingplacing.QueryTiPlacingResultHomePageServiceImpl#queryPublishPageInfo,12
Optional[cn.nc.issuance.common.service.impl.OrgEnglishNameHisServiceImpl],cn.nc.issuance.common.service.impl.OrgEnglishNameHisServiceImpl#addhis,1
Optional[cn.nc.issuance.common.service.dto.RightManageTreeDto],cn.nc.issuance.common.service.dto.RightManageTreeDto#getChildren,1
Optional[cn.nc.pub.wkcl.service.impl.TradeCalendarServiceImpl],cn.nc.pub.wkcl.service.impl.TradeCalendarServiceImpl#saveOrUpdate,16
Optional[cn.nc.user.instuser.converter.InstUserRoleRelHisConverterImpl],cn.nc.user.instuser.converter.InstUserRoleRelHisConverterImpl#toPoList,5
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorAdminResultDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorAdminResultDto#setAuditContent,0
Optional[cn.nc.issuance.book.dcm.service.impl.EnquiryManageServiceImpl],cn.nc.issuance.book.dcm.service.impl.EnquiryManageServiceImpl#modifyById,19
Optional[cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientBatchApprovalPassController],cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientBatchApprovalPassController#doService,1
Optional[cn.nc.user.instuser.service.dto.InstOperPostRelDto],cn.nc.user.instuser.service.dto.InstOperPostRelDto#setPositionId,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.BillPrintServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.BillPrintServiceImpl#autoPrintBill,16
Optional[cn.nc.channel.backend.service.dto.entrance.QuickEntranceConfigReqDto],cn.nc.channel.backend.service.dto.entrance.QuickEntranceConfigReqDto#getResourceLevel,1
Optional[cn.nc.pub.msg.service.dto.log.MsgEmailRecordRespDto],cn.nc.pub.msg.service.dto.log.MsgEmailRecordRespDto#getModifyUserId,1
Optional[cn.nc.issuance.bid.filter.FixedIpFilter],cn.nc.issuance.bid.filter.FixedIpFilter#init,3
Optional[cn.nc.user.sync.base.converter.BaseConverter],cn.nc.user.sync.base.converter.BaseConverter#toDto,0
